class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-root,stem-surface,stem-color,has-ring,ring-type,spore-print-color,habitat,season,stem-width_cm
1,4.89,o,s,o,f,f,f,f,0.0,f,f,f,t,f,w,d,w,0.0
1,4.55,o,s,n,f,f,f,f,0.0,f,f,f,t,f,n,d,w,0.0
1,4.23,o,s,g,f,f,f,f,0.0,f,f,f,t,f,k,d,s,0.0
1,4.36,o,s,n,f,f,f,f,0.0,f,f,f,t,f,k,d,w,0.0
1,3.75,o,s,g,f,f,f,f,0.0,f,f,f,t,f,k,d,s,0.0
1,3.69,o,s,y,f,f,f,f,0.0,f,f,f,t,f,k,d,a,0.0
1,3.86,o,s,o,f,f,f,f,0.0,f,f,f,t,f,n,d,u,0.0
1,4.37,o,s,n,f,f,f,f,0.0,f,f,f,t,f,n,d,a,0.0
1,4.53,o,s,o,f,f,f,f,0.0,f,f,f,t,f,k,d,s,0.0
1,3.55,o,s,r,f,f,f,f,0.0,f,f,f,t,f,k,d,w,0.0
1,3.78,o,s,r,f,f,f,f,0.0,f,f,f,t,f,w,d,a,0.0
1,3.38,o,s,n,f,f,f,f,0.0,f,f,f,t,f,k,d,s,0.0
1,3.93,o,s,o,f,f,f,f,0.0,f,f,f,t,f,p,d,w,0.0
1,4.07,o,s,y,f,f,f,f,0.0,f,f,f,t,f,k,d,s,0.0
1,4.99,o,s,y,f,f,f,f,0.0,f,f,f,t,f,p,d,w,0.0
1,3.87,o,s,o,f,f,f,f,0.0,f,f,f,t,f,k,d,w,0.0
1,5.23,o,s,r,f,f,f,f,0.0,f,f,f,t,f,n,d,s,0.0
1,3.79,o,s,y,f,f,f,f,0.0,f,f,f,t,f,p,d,a,0.0
1,4.64,o,s,o,f,f,f,f,0.0,f,f,f,t,f,w,d,w,0.0
1,4.5,o,s,r,f,f,f,f,0.0,f,f,f,t,f,n,d,w,0.0
1,3.45,o,s,g,f,f,f,f,0.0,f,f,f,t,f,k,d,w,0.0
1,3.72,o,s,y,f,f,f,f,0.0,f,f,f,t,f,p,d,w,0.0
1,3.59,o,s,n,f,f,f,f,0.0,f,f,f,t,f,p,d,w,0.0
1,4.33,o,s,g,f,f,f,f,0.0,f,f,f,t,f,w,d,s,0.0
1,4.59,o,s,r,f,f,f,f,0.0,f,f,f,t,f,w,d,s,0.0
1,4.64,o,s,o,f,f,f,f,0.0,f,f,f,t,f,k,d,w,0.0
1,5.12,o,s,n,f,f,f,f,0.0,f,f,f,t,f,k,d,a,0.0
1,5.09,o,s,n,f,f,f,f,0.0,f,f,f,t,f,p,d,w,0.0
1,4.55,o,s,g,f,f,f,f,0.0,f,f,f,t,f,k,d,s,0.0
1,3.43,o,s,y,f,f,f,f,0.0,f,f,f,t,f,p,d,s,0.0
1,4.63,o,s,r,f,f,f,f,0.0,f,f,f,t,f,n,d,a,0.0
1,5.37,o,s,o,f,f,f,f,0.0,f,f,f,t,f,w,d,s,0.0
1,4.63,o,s,r,f,f,f,f,0.0,f,f,f,t,f,k,d,s,0.0
1,4.49,o,s,r,f,f,f,f,0.0,f,f,f,t,f,k,d,u,0.0
1,2.63,o,s,y,f,f,f,f,0.0,f,f,f,t,f,n,d,a,0.0
1,4.75,o,s,g,f,f,f,f,0.0,f,f,f,t,f,n,d,a,0.0
1,3.97,o,s,g,f,f,f,f,0.0,f,f,f,t,f,p,d,a,0.0
1,3.81,o,s,r,f,f,f,f,0.0,f,f,f,t,f,k,d,w,0.0
1,4.68,o,s,r,f,f,f,f,0.0,f,f,f,t,f,n,d,a,0.0
1,3.81,o,s,y,f,f,f,f,0.0,f,f,f,t,f,g,d,u,0.0
1,4.18,o,s,r,f,f,f,f,0.0,f,f,f,t,f,p,d,u,0.0
1,3.98,o,s,o,f,f,f,f,0.0,f,f,f,t,f,p,d,s,0.0
1,3.63,o,s,y,f,f,f,f,0.0,f,f,f,t,f,p,d,w,0.0
1,4.77,o,s,y,f,f,f,f,0.0,f,f,f,t,f,w,d,w,0.0
1,4.72,o,s,n,f,f,f,f,0.0,f,f,f,t,f,n,d,u,0.0
1,3.96,o,s,g,f,f,f,f,0.0,f,f,f,t,f,u,d,u,0.0
1,3.67,o,s,g,f,f,f,f,0.0,f,f,f,t,f,n,d,w,0.0
1,3.63,o,s,r,f,f,f,f,0.0,f,f,f,t,f,k,d,s,0.0
1,4.29,o,s,n,f,f,f,f,0.0,f,f,f,t,f,k,d,a,0.0
1,4.12,o,s,y,f,f,f,f,0.0,f,f,f,t,f,u,d,s,0.0
1,2.68,o,s,o,f,f,f,f,0.0,f,f,f,t,f,p,d,a,0.0
1,3.5,o,s,o,f,f,f,f,0.0,f,f,f,t,f,k,d,s,0.0
1,3.24,o,s,y,f,f,f,f,0.0,f,f,f,t,f,p,d,w,0.0
1,4.24,o,s,y,f,f,f,f,0.0,f,f,f,t,f,n,d,s,0.0
1,2.39,o,s,y,f,f,f,f,0.0,f,f,f,t,f,p,d,s,0.0
1,3.73,o,s,o,f,f,f,f,0.0,f,f,f,t,f,p,d,a,0.0
1,4.27,o,s,o,f,f,f,f,0.0,f,f,f,t,f,w,d,s,0.0
1,1.81,o,s,r,f,f,f,f,0.0,f,f,f,t,f,k,d,w,0.0
1,3.93,o,s,g,f,f,f,f,0.0,f,f,f,t,f,p,d,w,0.0
1,4.56,o,s,y,f,f,f,f,0.0,f,f,f,t,f,n,d,s,0.0
1,4.09,o,s,o,f,f,f,f,0.0,f,f,f,t,f,w,d,s,0.0
1,3.84,o,s,y,f,f,f,f,0.0,f,f,f,t,f,r,d,s,0.0
1,4.38,o,s,g,f,f,f,f,0.0,f,f,f,t,f,k,d,u,0.0
1,4.39,o,s,r,f,f,f,f,0.0,f,f,f,t,f,k,d,w,0.0
1,4.11,o,s,y,f,f,f,f,0.0,f,f,f,t,f,w,d,a,0.0
1,4.17,o,s,r,f,f,f,f,0.0,f,f,f,t,f,p,d,a,0.0
1,2.78,o,s,o,f,f,f,f,0.0,f,f,f,t,f,k,d,a,0.0
1,4.09,o,s,g,f,f,f,f,0.0,f,f,f,t,f,n,d,w,0.0
1,3.26,o,s,n,f,f,f,f,0.0,f,f,f,t,f,p,d,u,0.0
1,4.11,o,s,o,f,f,f,f,0.0,f,f,f,t,f,g,d,s,0.0
1,3.6,o,s,o,f,f,f,f,0.0,f,f,f,t,f,n,d,u,0.0
1,3.11,o,l,g,f,f,f,f,0.0,f,f,f,f,f,g,d,a,0.0
1,2.53,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,w,0.0
1,3.31,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,u,0.0
1,2.58,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,2.64,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,w,0.0
1,2.27,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,3.07,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,a,0.0
1,3.72,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,u,0.0
1,2.73,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,a,0.0
1,2.99,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,w,0.0
1,3.25,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,u,0.0
1,3.05,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,3.29,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,2.87,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,s,0.0
1,3.18,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,w,0.0
1,3.06,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,2.63,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,a,0.0
1,2.31,o,l,g,f,f,f,f,0.0,f,f,f,f,f,g,d,u,0.0
1,2.9,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,3.52,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,3.27,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,u,0.0
1,3.38,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,3.06,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,3.47,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,3.45,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,w,0.0
1,3.23,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,2.95,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,3.12,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,2.68,o,l,g,f,f,f,f,0.0,f,f,f,f,f,g,d,w,0.0
1,2.54,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,w,0.0
1,2.91,o,l,g,f,f,f,f,0.0,f,f,f,f,f,r,d,u,0.0
1,2.71,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,3.0,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,3.18,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,3.39,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,w,0.0
1,3.33,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,2.9,o,l,g,f,f,f,f,0.0,f,f,f,f,f,g,d,w,0.0
1,3.61,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,2.88,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,3.39,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,2.99,o,l,g,f,f,f,f,0.0,f,f,f,f,f,u,d,s,0.0
1,3.05,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,2.94,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,u,0.0
1,3.42,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,w,0.0
1,3.14,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,3.04,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,w,0.0
1,3.13,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,2.99,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,3.03,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,s,0.0
1,3.07,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,2.96,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,w,0.0
1,3.15,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,2.87,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,3.13,o,l,g,f,f,f,f,0.0,f,f,f,f,f,g,d,a,0.0
1,3.21,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,3.14,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,3.41,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,w,0.0
1,2.49,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,3.13,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,2.55,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,a,0.0
1,3.17,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,2.86,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,3.15,o,l,g,f,f,f,f,0.0,f,f,f,f,f,r,d,w,0.0
1,3.05,o,l,g,f,f,f,f,0.0,f,f,f,f,f,u,d,s,0.0
1,3.6,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,w,0.0
1,2.99,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,3.27,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,u,0.0
1,2.77,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,2.93,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,3.18,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,w,0.0
1,3.12,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,s,0.0
1,2.81,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,s,0.0
1,3.36,o,l,g,f,f,f,f,0.0,f,f,f,f,f,g,d,a,0.0
1,2.91,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,2.62,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,u,0.0
1,2.98,o,l,g,f,f,f,f,0.0,f,f,f,f,f,u,d,s,0.0
1,3.07,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,3.13,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,3.34,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,3.25,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,3.17,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,w,0.0
1,2.87,o,l,g,f,f,f,f,0.0,f,f,f,f,f,g,d,u,0.0
1,2.86,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,3.22,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,2.77,o,l,g,f,f,f,f,0.0,f,f,f,f,f,g,d,u,0.0
1,2.59,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,w,0.0
1,2.99,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,w,0.0
1,2.72,o,l,g,f,f,f,f,0.0,f,f,f,f,f,g,d,a,0.0
1,3.11,o,l,g,f,f,f,f,0.0,f,f,f,f,f,u,d,u,0.0
1,2.43,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,3.08,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,2.88,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,s,0.0
1,2.67,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,s,0.0
1,3.51,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,u,0.0
1,2.99,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,2.43,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,3.1,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,2.7,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,s,0.0
1,2.49,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,s,0.0
1,3.52,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,3.29,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,u,0.0
1,3.18,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,w,0.0
1,3.16,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,u,0.0
1,2.76,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,w,0.0
1,3.18,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,u,0.0
1,2.88,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,u,0.0
1,3.01,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,w,0.0
1,2.34,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,s,0.0
1,3.28,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,w,0.0
1,2.95,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,3.19,o,l,g,f,f,f,f,0.0,f,f,f,f,f,r,d,w,0.0
1,3.11,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,2.78,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,3.43,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,a,0.0
1,2.94,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,3.32,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,u,0.0
1,2.96,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,u,0.0
1,3.16,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,3.25,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,3.05,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,2.99,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,3.04,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,2.88,o,l,g,f,f,f,f,0.0,f,f,f,f,f,g,d,s,0.0
1,2.74,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,s,0.0
1,2.74,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,a,0.0
1,3.02,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,3.72,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,3.57,o,l,g,f,f,f,f,0.0,f,f,f,f,f,g,d,u,0.0
1,3.47,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,w,0.0
1,2.47,o,l,g,f,f,f,f,0.0,f,f,f,f,f,g,d,w,0.0
1,3.14,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,2.7,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,2.69,o,l,g,f,f,f,f,0.0,f,f,f,f,f,u,d,w,0.0
1,2.7,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,3.23,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,a,0.0
1,3.38,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,2.33,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,w,0.0
1,2.81,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,3.16,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,a,0.0
1,3.81,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,a,0.0
1,2.89,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,3.04,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,2.51,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,s,0.0
1,2.66,o,l,g,f,f,f,f,0.0,f,f,f,f,f,r,d,a,0.0
1,2.58,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,2.88,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,3.56,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,2.79,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,u,0.0
1,3.04,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,a,0.0
1,3.4,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,a,0.0
1,2.7,o,l,g,f,f,f,f,0.0,f,f,f,f,f,g,d,s,0.0
1,2.35,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,u,0.0
1,2.93,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,u,0.0
1,2.37,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,w,0.0
1,3.02,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,3.06,o,l,g,f,f,f,f,0.0,f,f,f,f,f,g,d,a,0.0
1,2.44,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,s,0.0
1,3.11,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,u,0.0
1,3.24,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,3.47,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,w,0.0
1,3.07,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,2.35,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,a,0.0
1,2.51,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,a,0.0
1,2.82,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,2.71,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,3.22,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,2.95,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,3.26,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,w,0.0
1,3.56,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,s,0.0
1,3.45,o,l,g,f,f,f,f,0.0,f,f,f,f,f,g,d,u,0.0
1,2.92,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,3.91,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,3.33,o,l,g,f,f,f,f,0.0,f,f,f,f,f,u,d,a,0.0
1,3.29,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,3.05,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,a,0.0
1,3.15,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,2.13,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,3.21,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,a,0.0
1,2.98,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,a,0.0
1,3.71,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,3.46,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,3.11,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,a,0.0
1,2.8,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,3.15,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,2.8,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,u,0.0
1,3.04,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,3.17,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,s,0.0
1,2.99,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,a,0.0
1,2.76,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,a,0.0
1,3.17,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,2.98,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,a,0.0
1,2.5,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,a,0.0
1,3.23,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,u,0.0
1,2.53,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,3.26,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,s,0.0
1,2.66,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,2.08,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,3.65,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,a,0.0
1,2.74,o,l,g,f,f,f,f,0.0,f,f,f,f,f,g,d,u,0.0
1,3.12,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,3.08,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,3.01,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,3.6,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,2.93,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,w,0.0
1,2.92,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,u,0.0
1,2.69,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,a,0.0
1,3.13,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,u,0.0
1,2.98,o,l,g,f,f,f,f,0.0,f,f,f,f,f,r,d,a,0.0
1,2.75,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,u,0.0
1,2.98,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,w,0.0
1,3.54,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,2.93,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,3.36,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,u,0.0
1,2.94,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,w,0.0
1,3.24,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,w,0.0
1,2.61,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,u,0.0
1,3.23,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,u,0.0
1,2.53,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,3.25,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,w,0.0
1,3.27,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,3.02,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,2.72,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,w,0.0
1,3.62,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,3.94,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,3.26,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,s,0.0
1,2.55,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,u,0.0
1,3.36,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,s,0.0
1,2.77,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,a,0.0
1,2.74,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,2.98,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,w,0.0
1,2.83,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,u,0.0
1,3.05,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,u,0.0
1,2.84,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,a,0.0
1,2.93,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,a,0.0
1,2.73,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,a,0.0
1,2.79,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,w,0.0
1,2.3,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,u,0.0
1,2.31,o,l,g,f,f,f,f,0.0,f,f,f,f,f,w,d,s,0.0
1,3.06,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,s,0.0
1,3.12,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,2.92,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,w,0.0
1,2.37,o,l,g,f,f,f,f,0.0,f,f,f,f,f,k,d,s,0.0
1,3.15,o,l,g,f,f,f,f,0.0,f,f,f,f,f,p,d,w,0.0
1,3.49,o,l,g,f,f,f,f,0.0,f,f,f,f,f,n,d,u,0.0
